/CK (x=0.7) X,/CK (x=0.7) Y,/D (x=0.7) X,/D (x=0.7) Y,/QD (x=0.7) X,/QD (x=0.7) Y
1.830161942956984e-07,0.7,1.830161942956984e-07,0,1.830161942956984e-07,-0.001054901926776042
1.830196151862431e-07,0.7,1.830196151862431e-07,0,1.830196151862431e-07,-0.0005815327271634661
1.830237251423123e-07,0.7,1.830237251423123e-07,0,1.830237251423123e-07,-0.0001389701116396402
1.830288460795126e-07,0.7,1.830288460795126e-07,0,1.830288460795126e-07,9.443807212424126e-05
1.830341088732841e-07,0.7,1.830341088732841e-07,0,1.830341088732841e-07,0.0001372046106170869
1.830402088697064e-07,0.7,1.830402088697064e-07,0,1.830402088697064e-07,0.0001087744458051906
1.830463951152106e-07,0.7,1.830463951152106e-07,0,1.830463951152106e-07,7.216961404029243e-05
1.83052455845507e-07,0.7,1.83052455845507e-07,0,1.83052455845507e-07,4.579816207677797e-05
1.830608249662119e-07,0.7,1.830608249662119e-07,0,1.830608249662119e-07,2.278931548941963e-05
1.8307192094666e-07,0.7,1.8307192094666e-07,0,1.8307192094666e-07,7.000604852335891e-06
1.830838244037982e-07,0.7,1.830838244037982e-07,0,1.830838244037982e-07,1.504947575290516e-06
1.830934451496564e-07,0.7,1.830934451496564e-07,0,1.830934451496564e-07,-1.480973733451534e-07
1.831034466670236e-07,0.7,1.831034466670236e-07,0,1.831034466670236e-07,-3.318989786266797e-07
1.831093518331539e-07,0.7,1.831093518331539e-07,0,1.831093518331539e-07,-1.339704587279091e-06
1.831155829272218e-07,0.7,1.831155829272218e-07,0,1.831155829272218e-07,-1.624751516599122e-06
1.831220931482706e-07,0.7,1.831220931482706e-07,0,1.831220931482706e-07,-1.879968600184046e-06
1.831290351626261e-07,0.7,1.831290351626261e-07,0,1.831290351626261e-07,-1.417318575577978e-06
1.83136591070275e-07,0.7,1.83136591070275e-07,0,1.83136591070275e-07,-1.558553421332646e-06
1.831470730299865e-07,0.7,1.831470730299865e-07,0,1.831470730299865e-07,-1.32478135632024e-06
1.831621015176683e-07,0.7,1.831621015176683e-07,0,1.831621015176683e-07,-1.560958648084571e-06
1.831826285250349e-07,0.7,1.831826285250349e-07,0,1.831826285250349e-07,-1.05898827617119e-06
1.8320770117993e-07,0.7,1.8320770117993e-07,0,1.8320770117993e-07,-1.034881860487908e-06
1.832413713753241e-07,0.7,1.832413713753241e-07,0,1.832413713753241e-07,-6.886452801209853e-07
1.832928985910091e-07,0.7,1.832928985910091e-07,0,1.832928985910091e-07,-9.2041305469795e-07
1.833903200952037e-07,0.7,1.833903200952037e-07,0,1.833903200952037e-07,-6.961679271632503e-07
1.8351e-07,0.7,1.8351e-07,0,1.8351e-07,-9.199788600657707e-07
1.835100390625e-07,0.6972656249991646,1.835100390625e-07,0,1.835100390625e-07,-2.241451537897738e-05
1.835101171875e-07,0.691796874998782,1.835101171875e-07,0,1.835101171875e-07,-7.613409782469213e-05
1.835102734375e-07,0.6808593749980167,1.835102734375e-07,0,1.835102734375e-07,-0.0001861890171753461
1.835104596628009e-07,0.6678236039403157,1.835104596628009e-07,0,1.835104596628009e-07,-0.0003042554489116611
1.835107700111792e-07,0.6460992174566752,1.835107700111792e-07,0,1.835107700111792e-07,-0.0005540993487165625
1.835113149451893e-07,0.6079538367485189,1.835113149451893e-07,0,1.835113149451893e-07,-0.0008353726463164057
1.835122077895259e-07,0.5454547331877021,1.835122077895259e-07,0,1.835122077895259e-07,-0.001138213093681876
1.835138109486519e-07,0.433233594368873,1.835138109486519e-07,0,1.835138109486519e-07,-0.001324835913884875
1.835166476040306e-07,0.2346677178609815,1.835166476040306e-07,0,1.835166476040306e-07,-0.001056462031038259
1.835183238020153e-07,0.1173338589297718,1.835183238020153e-07,0,1.835183238020153e-07,-0.0006458889719034172
1.8352e-07,0,1.8352e-07,0,1.8352e-07,0.0001320075570087925
1.835201231274758e-07,0,1.835201231274758e-07,0,1.835201231274758e-07,0.0002404722550362708
1.835203693824273e-07,0,1.835203693824273e-07,0,1.835203693824273e-07,0.0004925873520504682
1.83520488641895e-07,0,1.83520488641895e-07,0,1.83520488641895e-07,0.0006069462535127301
1.835207271608304e-07,0,1.835207271608304e-07,0,1.835207271608304e-07,0.0008144857040250078
1.835212021270033e-07,0,1.835212021270033e-07,0,1.835212021270033e-07,0.00116579774660198
1.835213676112508e-07,0,1.835213676112508e-07,0,1.835213676112508e-07,0.001268684170451895
1.835216985797459e-07,0,1.835216985797459e-07,0,1.835216985797459e-07,0.001463093810066787
1.835223605167362e-07,0,1.835223605167362e-07,0,1.835223605167362e-07,0.001804092472615101
1.835235994243137e-07,0,1.835235994243137e-07,0,1.835235994243137e-07,0.00214563036233422
1.835242188781025e-07,0,1.835242188781025e-07,0,1.835242188781025e-07,0.002204156130641677
1.835254577856801e-07,0,1.835254577856801e-07,0,1.835254577856801e-07,0.002196170465192846
1.835279356008353e-07,0,1.835279356008353e-07,0,1.835279356008353e-07,0.001930741413121479
1.83532065304055e-07,0,1.83532065304055e-07,0,1.83532065304055e-07,0.001343963891865778
1.835370790763617e-07,0,1.835370790763617e-07,0,1.835370790763617e-07,0.000794569354607586
1.835431841853568e-07,0,1.835431841853568e-07,0,1.835431841853568e-07,0.0004065063379161402
1.835500893761728e-07,0,1.835500893761728e-07,0,1.835500893761728e-07,0.0002046544255360243
1.835575069675818e-07,0,1.835575069675818e-07,0,1.835575069675818e-07,0.0001239221328784185
1.835658194809914e-07,0,1.835658194809914e-07,0,1.835658194809914e-07,2.927293644416551e-05
1.835764965666847e-07,0,1.835764965666847e-07,0,1.835764965666847e-07,-0.0003277275021706978
1.835863312892935e-07,0,1.835863312892935e-07,0,1.835863312892935e-07,-0.0008220946749404004
1.83597788958299e-07,0,1.83597788958299e-07,0,1.83597788958299e-07,-0.001157603220458323
1.836076409163887e-07,0,1.836076409163887e-07,0,1.836076409163887e-07,-0.0009321129291601466
1.836174845604878e-07,0,1.836174845604878e-07,0,1.836174845604878e-07,-0.0004099893418218115
1.836285394013051e-07,0,1.836285394013051e-07,0,1.836285394013051e-07,0.0001482140208800646
1.836411741193296e-07,0,1.836411741193296e-07,0,1.836411741193296e-07,0.0003320968477330693
1.836587845510677e-07,0,1.836587845510677e-07,0,1.836587845510677e-07,0.0001677397748456886
1.836755144785309e-07,0,1.836755144785309e-07,0,1.836755144785309e-07,3.834452668784032e-05
1.836927641424704e-07,0,1.836927641424704e-07,0,1.836927641424704e-07,1.143712254818721e-05
1.837134091676409e-07,0,1.837134091676409e-07,0,1.837134091676409e-07,4.232020030501884e-06
1.837429983812863e-07,0,1.837429983812863e-07,0,1.837429983812863e-07,1.22261142188705e-07
1.83788190058802e-07,0,1.83788190058802e-07,0,1.83788190058802e-07,2.572902478510144e-07
1.838639665575549e-07,0,1.838639665575549e-07,0,1.838639665575549e-07,-7.51443799704281e-07
1.839319832787774e-07,0,1.839319832787774e-07,0,1.839319832787774e-07,-6.247657853605839e-08
1.84e-07,0,1.84e-07,0,1.84e-07,-7.060133890996487e-07
1.840000390625e-07,0.002734374998975329,1.840000390625e-07,0,1.840000390625e-07,1.490029914421807e-05
1.840001171875e-07,0.008203124999357898,1.840001171875e-07,0,1.840001171875e-07,5.420757615566723e-05
1.840002734375e-07,0.01914062500012303,1.840002734375e-07,0,1.840002734375e-07,0.0001551758160749492
1.840004530453567e-07,0.03171317497038101,1.840004530453567e-07,0,1.840004530453567e-07,0.0002505939572797192
1.840007192578799e-07,0.05034805159430929,1.840007192578799e-07,0,1.840007192578799e-07,0.0003792873706136923
1.840012203633581e-07,0.08542543506446944,1.840012203633581e-07,0,1.840012203633581e-07,0.0005760676404731203
1.840020442530748e-07,0.1430977152375451,1.840020442530748e-07,0,1.840020442530748e-07,0.0007978772757733689
1.840035560360018e-07,0.2489225201280733,1.840035560360018e-07,0,1.840035560360018e-07,0.0009616829668853548
1.84006319687008e-07,0.4423780905616604,1.84006319687008e-07,0,1.84006319687008e-07,0.000817823960669203
1.840084941629875e-07,0.594591409128203,1.840084941629875e-07,0,1.840084941629875e-07,0.0005266951869444707
1.8401e-07,0.6999999999995778,1.8401e-07,0,1.8401e-07,0.0003297815920412867
1.840101546813336e-07,0.7,1.840101546813336e-07,0,1.840101546813336e-07,0.0002106945761481347
1.840104640440007e-07,0.7,1.840104640440007e-07,0,1.840104640440007e-07,-3.013465740011133e-05
1.840105786992045e-07,0.7,1.840105786992045e-07,0,1.840105786992045e-07,-0.0001230139860069211
1.840108080096121e-07,0.7,1.840108080096121e-07,0,1.840108080096121e-07,-0.0002912017292065135
1.840112666304273e-07,0.7,1.840112666304273e-07,0,1.840112666304273e-07,-0.0005751003176764319
1.840120570445033e-07,0.7,1.840120570445033e-07,0,1.840120570445033e-07,-0.000918450961398819
1.840136378726555e-07,0.7,1.840136378726555e-07,0,1.840136378726555e-07,-0.001202486647012372
1.840143154594844e-07,0.7,1.840143154594844e-07,0,1.840143154594844e-07,-0.001196423395276977
1.840156706331421e-07,0.7,1.840156706331421e-07,0,1.840156706331421e-07,-0.001100644816440242
1.840183809804576e-07,0.7,1.840183809804576e-07,0,1.840183809804576e-07,-0.0007616670184376213
1.840228664703802e-07,0.7,1.840228664703802e-07,0,1.840228664703802e-07,-0.0002281321201195294
1.840280254094447e-07,0.7,1.840280254094447e-07,0,1.840280254094447e-07,7.411759424979046e-05
1.840345312786573e-07,0.7,1.840345312786573e-07,0,1.840345312786573e-07,0.0001436066214105416
1.840428148680051e-07,0.7,1.840428148680051e-07,0,1.840428148680051e-07,9.699593357104918e-05
1.840545726646336e-07,0.7,1.840545726646336e-07,0,1.840545726646336e-07,3.80344796881063e-05
1.840684594162912e-07,0.7,1.840684594162912e-07,0,1.840684594162912e-07,1.038763269927752e-05
1.840828468326652e-07,0.7,1.840828468326652e-07,0,1.840828468326652e-07,1.526121652509277e-06
1.840933814809876e-07,0.7,1.840933814809876e-07,0,1.840933814809876e-07,7.963851743896133e-07
1.841033487089805e-07,0.7,1.841033487089805e-07,0,1.841033487089805e-07,4.065166035349539e-07
1.841087783219139e-07,0.7,1.841087783219139e-07,0,1.841087783219139e-07,3.157453379116909e-07
1.841151337812476e-07,0.7,1.841151337812476e-07,0,1.841151337812476e-07,-2.047851062374462e-06
1.841210877550713e-07,0.7,1.841210877550713e-07,0,1.841210877550713e-07,-1.406086450458817e-06
1.841282399544433e-07,0.7,1.841282399544433e-07,0,1.841282399544433e-07,-1.308685955545631e-06
1.841352997593981e-07,0.7,1.841352997593981e-07,0,1.841352997593981e-07,-5.79607224152846e-07
1.841449422564625e-07,0.7,1.841449422564625e-07,0,1.841449422564625e-07,-9.097196687914791e-07
1.841585381458421e-07,0.7,1.841585381458421e-07,0,1.841585381458421e-07,-4.734146743901166e-07
1.841787245433845e-07,0.7,1.841787245433845e-07,0,1.841787245433845e-07,-6.465094316838769e-07
1.842024953493614e-07,0.7,1.842024953493614e-07,0,1.842024953493614e-07,8.313892107608187e-08
1.84234176412199e-07,0.7,1.84234176412199e-07,0,1.84234176412199e-07,-1.953633074699709e-07
1.842801100293651e-07,0.7,1.842801100293651e-07,0,1.842801100293651e-07,2.451828029925096e-07
1.843658954056906e-07,0.7,1.843658954056906e-07,0,1.843658954056906e-07,-1.796847213315664e-07
1.8451e-07,0.7,1.8451e-07,0,1.8451e-07,2.433852068226958e-07
1.845100390625e-07,0.6972656249976011,1.845100390625e-07,0,1.845100390625e-07,-2.4711876820488e-05
1.845101171875e-07,0.6917968749972185,1.845101171875e-07,0,1.845101171875e-07,-7.536638174986957e-05
1.845102734375e-07,0.6808593749964534,1.845102734375e-07,0,1.845102734375e-07,-0.0001849414294019465
1.845104620898394e-07,0.6676537112384165,1.845104620898394e-07,0,1.845104620898394e-07,-0.0003498751763164457
1.84510775565696e-07,0.6457104012785909,1.84510775565696e-07,0,1.84510775565696e-07,-0.0005535522848693726
1.84511328551138e-07,0.6070014203432699,1.84511328551138e-07,0,1.84511328551138e-07,-0.0008387036886020679
1.845122383810218e-07,0.5433133284716416,1.845122383810218e-07,0,1.845122383810218e-07,-0.001142578537931894
1.845138749477165e-07,0.4287536598468223,1.845138749477165e-07,0,1.845138749477165e-07,-0.001324271129246926
1.845167811465165e-07,0.2253197438438723,1.845167811465165e-07,0,1.845167811465165e-07,-0.001030188568818538
1.845183905732583e-07,0.112659871919509,1.845183905732583e-07,0,1.845183905732583e-07,-0.0006260997961582732
1.8452e-07,0,1.8452e-07,0,1.8452e-07,0.0001298971963730928
1.84520121724816e-07,0,1.84520121724816e-07,0,1.84520121724816e-07,0.0002371161213082062
1.845203651744478e-07,0,1.845203651744478e-07,0,1.845203651744478e-07,0.0004869969018344608
1.845204817625472e-07,0,1.845204817625472e-07,0,1.845204817625472e-07,0.0005992615708605555
1.845207149387459e-07,0,1.845207149387459e-07,0,1.845207149387459e-07,0.0008033323039832282
1.845211795476191e-07,0,1.845211795476191e-07,0,1.845211795476191e-07,0.001150360371272531
1.845218283173884e-07,0,1.845218283173884e-07,0,1.845218283173884e-07,0.001539949311492183
1.84522152702273e-07,0,1.84522152702273e-07,0,1.84522152702273e-07,0.001710512273116908
1.845228014720423e-07,0,1.845228014720423e-07,0,1.845228014720423e-07,0.001960560124786748
1.845240990115808e-07,0,1.845240990115808e-07,0,1.845240990115808e-07,0.002198647258942861
1.845247014811381e-07,0,1.845247014811381e-07,0,1.845247014811381e-07,0.002217508857597415
1.845259064202526e-07,0,1.845259064202526e-07,0,1.845259064202526e-07,0.002162372211725759
1.845283162984816e-07,0,1.845283162984816e-07,0,1.845283162984816e-07,0.001871733571869906
1.845326374743817e-07,0,1.845326374743817e-07,0,1.845326374743817e-07,0.001269216335297305
1.845378253875398e-07,0,1.845378253875398e-07,0,1.845378253875398e-07,0.0007335528904037238
1.845441883923757e-07,0,1.845441883923757e-07,0,1.845441883923757e-07,0.000364990396627566
1.845511710071668e-07,0,1.845511710071668e-07,0,1.845511710071668e-07,0.0001882682012009588
1.845586593600562e-07,0,1.845586593600562e-07,0,1.845586593600562e-07,0.0001151449133825025
1.845672630030808e-07,0,1.845672630030808e-07,0,1.845672630030808e-07,8.474278109418714e-07
1.845781418022255e-07,0,1.845781418022255e-07,0,1.845781418022255e-07,-0.0004085816776506091
1.845877914954584e-07,0,1.845877914954584e-07,0,1.845877914954584e-07,-0.0008932228497055954
1.846009599296436e-07,0,1.846009599296436e-07,0,1.846009599296436e-07,-0.00115241245322794
1.846103251693773e-07,0,1.846103251693773e-07,0,1.846103251693773e-07,-0.0008058566774701097
1.846208880073142e-07,0,1.846208880073142e-07,0,1.846208880073142e-07,-0.0002158563064997183
1.846320367577867e-07,0,1.846320367577867e-07,0,1.846320367577867e-07,0.0002459723547819577
1.846457657443116e-07,0,1.846457657443116e-07,0,1.846457657443116e-07,0.0003079309838203713
1.846633150659216e-07,0,1.846633150659216e-07,0,1.846633150659216e-07,0.0001178533778430225
1.8467947323022e-07,0,1.8467947323022e-07,0,1.8467947323022e-07,2.966598526691133e-05
1.846974518044504e-07,0,1.846974518044504e-07,0,1.846974518044504e-07,1.120195628683137e-05
1.847197812766299e-07,0,1.847197812766299e-07,0,1.847197812766299e-07,3.164709250041597e-06
1.847527791087683e-07,0,1.847527791087683e-07,0,1.847527791087683e-07,1.91850268746012e-06
1.848034118514691e-07,0,1.848034118514691e-07,0,1.848034118514691e-07,1.548309213144907e-06
1.848889478766028e-07,0,1.848889478766028e-07,0,1.848889478766028e-07,1.499629852339771e-06
1.849444739383014e-07,0,1.849444739383014e-07,0,1.849444739383014e-07,1.493472447175563e-06
1.85e-07,3.474158572722716e-13,1.85e-07,0,1.85e-07,1.419150820170991e-06
1.850000390625e-07,0.0027343750005387,1.850000390625e-07,0,1.850000390625e-07,1.930884098407827e-05
1.850001171875e-07,0.008203125000921269,1.850001171875e-07,0,1.850001171875e-07,6.443010107907178e-05
1.850002734375e-07,0.01914062500168641,1.850002734375e-07,0,1.850002734375e-07,0.0001802525940922623
1.850004565351483e-07,0.03195746038381038,1.850004565351483e-07,0,1.850004565351483e-07,0.0002528668085621317
1.850007245766129e-07,0.05072036290660592,1.850007245766129e-07,0,1.850007245766129e-07,0.0003822660949275954
1.850012317017802e-07,0.08621912461312667,1.850012317017802e-07,0,1.850012317017802e-07,0.0005803347042023991
1.850020666710709e-07,0.144666974965801,1.850020666710709e-07,0,1.850020666710709e-07,0.0008028658790963087
1.850035968538666e-07,0.2517797706599472,1.850035968538666e-07,0,1.850035968538666e-07,0.000963137935229132
1.850063986953202e-07,0.4479086724149799,1.850063986953202e-07,0,1.850063986953202e-07,0.0008094552095524103
1.850081993476601e-07,0.5739543362080606,1.850081993476601e-07,0,1.850081993476601e-07,0.0005697843439192544
1.8501e-07,0.7,1.8501e-07,0,1.8501e-07,0.0003289872225231438
1.850101498399937e-07,0.7,1.850101498399937e-07,0,1.850101498399937e-07,0.0002135413567321617
1.850104495199809e-07,0.7,1.850104495199809e-07,0,1.850104495199809e-07,-1.926792429388537e-05
1.850105761831299e-07,0.7,1.850105761831299e-07,0,1.850105761831299e-07,-0.0001221928575727621
1.850108295094279e-07,0.7,1.850108295094279e-07,0,1.850108295094279e-07,-0.0003070862593986089
1.850113361620238e-07,0.7,1.850113361620238e-07,0,1.850113361620238e-07,-0.0006132927420436331
1.85012195799137e-07,0.7,1.85012195799137e-07,0,1.85012195799137e-07,-0.0009640381244943936
1.850139150733633e-07,0.7,1.850139150733633e-07,0,1.850139150733633e-07,-0.001210992119462356
1.850161021124948e-07,0.7,1.850161021124948e-07,0,1.850161021124948e-07,-0.001067399056203772
1.850196311012397e-07,0.7,1.850196311012397e-07,0,1.850196311012397e-07,-0.0005963299424864414
1.850239209449233e-07,0.7,1.850239209449233e-07,0,1.850239209449233e-07,-0.0001342418007544551
1.850293004590364e-07,0.7,1.850293004590364e-07,0,1.850293004590364e-07,0.0001038683980424504
1.850360288506917e-07,0.7,1.850360288506917e-07,0,1.850360288506917e-07,0.0001398108109910545
1.850451037457647e-07,0.7,1.850451037457647e-07,0,1.850451037457647e-07,8.19965526031079e-05
1.850568275753573e-07,0.7,1.850568275753573e-07,0,1.850568275753573e-07,3.206664871433717e-05
1.850711333539934e-07,0.7,1.850711333539934e-07,0,1.850711333539934e-07,5.358633941376184e-06
1.850850520446492e-07,0.7,1.850850520446492e-07,0,1.850850520446492e-07,-4.084003288462913e-06
1.850952347454091e-07,0.7,1.850952347454091e-07,0,1.850952347454091e-07,-1.475076811810714e-06
1.851055233350824e-07,0.7,1.851055233350824e-07,0,1.851055233350824e-07,3.622231628895205e-07
1.851116040500902e-07,0.7,1.851116040500902e-07,0,1.851116040500902e-07,-3.736321951411588e-07
1.851177391756757e-07,0.7,1.851177391756757e-07,0,1.851177391756757e-07,-1.497421958555348e-06
1.851250636593995e-07,0.7,1.851250636593995e-07,0,1.851250636593995e-07,-1.598332159896506e-06
1.851316723812921e-07,0.7,1.851316723812921e-07,0,1.851316723812921e-07,-5.628393819939382e-07
1.851398019284922e-07,0.7,1.851398019284922e-07,0,1.851398019284922e-07,-9.536459795284806e-07
1.851508334002238e-07,0.7,1.851508334002238e-07,0,1.851508334002238e-07,-3.581147276353378e-07
1.851677273293124e-07,0.7,1.851677273293124e-07,0,1.851677273293124e-07,-8.401105511481595e-07
1.851890716979185e-07,0.7,1.851890716979185e-07,0,1.851890716979185e-07,5.812059578984518e-08
1.852162103075461e-07,0.7,1.852162103075461e-07,0,1.852162103075461e-07,-2.833051856848242e-07
1.852529969602538e-07,0.7,1.852529969602538e-07,0,1.852529969602538e-07,3.560406215382842e-07
1.853131749522773e-07,0.7,1.853131749522773e-07,0,1.853131749522773e-07,-2.178149760669125e-07
1.854304550172719e-07,0.7,1.854304550172719e-07,0,1.854304550172719e-07,3.560806587406467e-07
1.8551e-07,0.7,1.8551e-07,0,1.8551e-07,-2.179180176733061e-07
1.855100390625e-07,0.6972656249978907,1.855100390625e-07,0,1.855100390625e-07,-2.851374670022676e-05
1.855101171875e-07,0.6917968749975081,1.855101171875e-07,0,1.855101171875e-07,-8.643808894797498e-05
1.855102734375e-07,0.680859374996743,1.855102734375e-07,0,1.855102734375e-07,-0.0002118210985384209
1.855104594309332e-07,0.6678398346724099,1.855104594309332e-07,0,1.855104594309332e-07,-0.0003463493024559037
1.855107680228636e-07,0.646238399546337,1.855107680228636e-07,0,1.855107680228636e-07,-0.0005477351756970899
1.855113089361542e-07,0.6083744692068297,1.855113089361542e-07,0,1.855113089361542e-07,-0.000828635437621369
1.855121933892923e-07,0.546462749538456,1.855121933892923e-07,0,1.855121933892923e-07,-0.001130725830419306
1.855137783091507e-07,0.4355183594536824,1.855137783091507e-07,0,1.855137783091507e-07,-0.001321716760166717
1.855165789221319e-07,0.2394754507664734,1.855165789221319e-07,0,1.855165789221319e-07,-0.001067380396982936
1.85518289461066e-07,0.1197377253818808,1.85518289461066e-07,0,1.85518289461066e-07,-0.0006556353929199687
1.8552e-07,0,1.8552e-07,0,1.8552e-07,0.000116995792893232
1.855201242455721e-07,0,1.855201242455721e-07,0,1.855201242455721e-07,0.000243360836120181
1.855203727367162e-07,0,1.855203727367162e-07,0,1.855203727367162e-07,0.0004971948957320105
1.855204937740808e-07,0,1.855204937740808e-07,0,1.855204937740808e-07,0.0006129573430646198
1.855207358488101e-07,0,1.855207358488101e-07,0,1.855207358488101e-07,0.0008226371663166179
1.855212157035463e-07,0,1.855212157035463e-07,0,1.855212157035463e-07,0.001175349706127068
1.855218871530314e-07,0,1.855218871530314e-07,0,1.855218871530314e-07,0.001573860828641959
1.85522222877774e-07,0,1.85522222877774e-07,0,1.85522222877774e-07,0.001743244271898849
1.855228943272591e-07,0,1.855228943272591e-07,0,1.855228943272591e-07,0.001987256487570809
1.855242372262293e-07,0,1.855242372262293e-07,0,1.855242372262293e-07,0.002207006547741731
1.855248527660738e-07,0,1.855248527660738e-07,0,1.855248527660738e-07,0.002216158487888331
1.855260838457628e-07,0,1.855260838457628e-07,0,1.855260838457628e-07,0.002145636644540414
1.855285460051408e-07,0,1.855285460051408e-07,0,1.855285460051408e-07,0.001836981711925651
1.855329356726617e-07,0,1.855329356726617e-07,0,1.855329356726617e-07,0.001230864719898565
1.855382040831862e-07,0,1.855382040831862e-07,0,1.855382040831862e-07,0.0007037405119380437
1.855446763368783e-07,0,1.855446763368783e-07,0,1.855446763368783e-07,0.0003463589430351262
1.855517052233268e-07,0,1.855517052233268e-07,0,1.855517052233268e-07,0.0001808102784910359
1.855592287752542e-07,0,1.855592287752542e-07,0,1.855592287752542e-07,0.0001105443794068599
1.85567994703331e-07,0,1.85567994703331e-07,0,1.85567994703331e-07,-1.586346265374259e-05
1.85578918922425e-07,0,1.85578918922425e-07,0,1.85578918922425e-07,-0.0004506968263602184
1.855885090213999e-07,0,1.855885090213999e-07,0,1.855885090213999e-07,-0.0009256883957106287
1.855972773624755e-07,0,1.855972773624755e-07,0,1.855972773624755e-07,-0.001153337492905049
1.856065189622233e-07,0,1.856065189622233e-07,0,1.856065189622233e-07,-0.0009654617476184028
1.856163995294211e-07,0,1.856163995294211e-07,0,1.856163995294211e-07,-0.0004623913911331442
1.856277233253187e-07,0,1.856277233253187e-07,0,1.856277233253187e-07,0.0001247383596600546
1.856402274450124e-07,0,1.856402274450124e-07,0,1.856402274450124e-07,0.0003338763002000745
1.856581656750422e-07,0,1.856581656750422e-07,0,1.856581656750422e-07,0.0001752647200414667
1.856752470170606e-07,0,1.856752470170606e-07,0,1.856752470170606e-07,3.739371633054981e-05
1.856924925259967e-07,0,1.856924925259967e-07,0,1.856924925259967e-07,1.114472031638876e-05
1.857129975757782e-07,0,1.857129975757782e-07,0,1.857129975757782e-07,4.411181069935147e-06
1.857424420511164e-07,0,1.857424420511164e-07,0,1.857424420511164e-07,2.497538912824101e-08
1.857875027609809e-07,0,1.857875027609809e-07,0,1.857875027609809e-07,6.222280347912312e-07
1.858633140121853e-07,0,1.858633140121853e-07,0,1.858633140121853e-07,-3.301815658148787e-07
1.859316570060927e-07,0,1.859316570060927e-07,0,1.859316570060927e-07,3.345918570832509e-07
1.86e-07,0,1.86e-07,0,1.86e-07,-2.876261836016672e-07
1.860000390625e-07,0.002734375000191284,1.860000390625e-07,0,1.860000390625e-07,1.528850903823684e-05
1.860001171875e-07,0.008203125000573852,1.860001171875e-07,0,1.860001171875e-07,5.460725183948903e-05
1.860002734375e-07,0.01914062500133899,1.860002734375e-07,0,1.860002734375e-07,0.0001555231764268571
1.860004535545274e-07,0.03174881691655412,1.860004535545274e-07,0,1.860004535545274e-07,0.0002511090817602533
1.86000720827544e-07,0.05045792807866823,1.86000720827544e-07,0,1.86000720827544e-07,0.0003802301045534562
1.860012245278751e-07,0.08571695125941872,1.860012245278751e-07,0,1.860012245278751e-07,0.0005777072279604157
1.860020536606426e-07,0.1437562449812177,1.860020536606426e-07,0,1.860020536606426e-07,0.0007999609209693083
1.860035802451916e-07,0.2506171634136001,1.860035802451916e-07,0,1.860035802451916e-07,0.0009625968922185138
1.860063499463971e-07,0.4444962477942739,1.860063499463971e-07,0,1.860063499463971e-07,0.0008144057136032815
1.860085256301326e-07,0.5967941092852058,1.860085256301326e-07,0,1.860085256301326e-07,0.0005224658744273467
1.8601e-07,0.7,1.8601e-07,0,1.8601e-07,0.0003304349843859007
1.860101545187777e-07,0.7,1.860101545187777e-07,0,1.860101545187777e-07,0.0002114537311401841
1.86010463556333e-07,0.7,1.86010463556333e-07,0,1.86010463556333e-07,-2.90717874077874e-05
1.860105768597462e-07,0.7,1.860105768597462e-07,0,1.860105768597462e-07,-0.0001209458814501175
1.860108034665724e-07,0.7,1.860108034665724e-07,0,1.860108034665724e-07,-0.0002874950413710134
1.86011256680225e-07,0.7,1.86011256680225e-07,0,1.86011256680225e-07,-0.000569285829398423
1.860120384542814e-07,0.7,1.860120384542814e-07,0,1.860120384542814e-07,-0.0009120549882775825
1.860136020023941e-07,0.7,1.860136020023941e-07,0,1.860136020023941e-07,-0.001201141889614831
1.860142774322748e-07,0.7,1.860142774322748e-07,0,1.860142774322748e-07,-0.001197366662599601
1.86015628292036e-07,0.7,1.86015628292036e-07,0,1.86015628292036e-07,-0.001104966360991844
1.860183300115585e-07,0.7,1.860183300115585e-07,0,1.860183300115585e-07,-0.0007690321950239371
1.860228015097026e-07,0.7,1.860228015097026e-07,0,1.860228015097026e-07,-0.0002343002840848036
1.860279437433894e-07,0.7,1.860279437433894e-07,0,1.860279437433894e-07,7.186366989749846e-05
1.860344247278704e-07,0.7,1.860344247278704e-07,0,1.860344247278704e-07,0.0001455110253050919
1.860426728490527e-07,0.7,1.860426728490527e-07,0,1.860426728490527e-07,9.698178334134177e-05
1.86053890952101e-07,0.7,1.86053890952101e-07,0,1.86053890952101e-07,4.029298190662749e-05
1.860671220835142e-07,0.7,1.860671220835142e-07,0,1.860671220835142e-07,1.207469410415151e-05
1.860815763312996e-07,0.7,1.860815763312996e-07,0,1.860815763312996e-07,2.039587644069787e-06
1.860922398848299e-07,0.7,1.860922398848299e-07,0,1.860922398848299e-07,8.266123210377454e-07
1.861021028493174e-07,0.7,1.861021028493174e-07,0,1.861021028493174e-07,4.77538991929497e-07
1.861060917680433e-07,0.7,1.861060917680433e-07,0,1.861060917680433e-07,9.467545794786287e-08
1.861129152508049e-07,0.7,1.861129152508049e-07,0,1.861129152508049e-07,-1.301758613778842e-06
1.861182645289685e-07,0.7,1.861182645289685e-07,0,1.861182645289685e-07,-1.206860645002117e-06
1.861274906796316e-07,0.7,1.861274906796316e-07,0,1.861274906796316e-07,-1.358886866546057e-06
1.861341998703563e-07,0.7,1.861341998703563e-07,0,1.861341998703563e-07,-7.328968247775846e-07
1.861433446788145e-07,0.7,1.861433446788145e-07,0,1.861433446788145e-07,-9.81932203883155e-07
