/CLK (x=0.8) X,/CLK (x=0.8) Y,/D (x=0.8) X,/D (x=0.8) Y,/QB (x=0.8) X,/QB (x=0.8) Y
2.022937930469881e-10,0,2.022937930469881e-10,0.8,2.022937930469881e-10,0.7994070924733939
2.071951534205675e-10,0,2.071951534205675e-10,0.8,2.071951534205675e-10,0.7995035224851231
2.130600431240529e-10,0,2.130600431240529e-10,0.8,2.130600431240529e-10,0.7996535489894541
2.203178017434483e-10,0,2.203178017434483e-10,0.8,2.203178017434483e-10,0.7998562390342081
2.30905853737017e-10,0,2.30905853737017e-10,0.8,2.30905853737017e-10,0.8001758081040169
2.443907791853235e-10,0,2.443907791853235e-10,0.8,2.443907791853235e-10,0.8002826728169767
2.56412839050105e-10,0,2.56412839050105e-10,0.8,2.56412839050105e-10,0.8001848477772043
2.653097898169532e-10,0,2.653097898169532e-10,0.8,2.653097898169532e-10,0.8002128724740951
2.732412304579318e-10,0,2.732412304579318e-10,0.8,2.732412304579318e-10,0.8002120380436833
2.834075480110008e-10,0,2.834075480110008e-10,0.8,2.834075480110008e-10,0.8001836954326861
2.891287694370132e-10,0,2.891287694370132e-10,0.8,2.891287694370132e-10,0.8001192288626995
2.958822515953055e-10,0,2.958822515953055e-10,0.8,2.958822515953055e-10,0.800095027402251
3.010738760023456e-10,0,3.010738760023456e-10,0.8,3.010738760023456e-10,0.8001374158773091
3.06561437969802e-10,0,3.06561437969802e-10,0.8,3.06561437969802e-10,0.8001474677465467
3.121579872483526e-10,0,3.121579872483526e-10,0.8,3.121579872483526e-10,0.8000778069761567
3.163446202158675e-10,0,3.163446202158675e-10,0.8,3.163446202158675e-10,0.8000370118923454
3.222888616174439e-10,0,3.222888616174439e-10,0.8,3.222888616174439e-10,0.7999933354610725
3.285217000471738e-10,0,3.285217000471738e-10,0.8,3.285217000471738e-10,0.7999555907281951
3.362829327367573e-10,0,3.362829327367573e-10,0.8,3.362829327367573e-10,0.7999300053776698
3.469191547509526e-10,0,3.469191547509526e-10,0.8,3.469191547509526e-10,0.7999307277571192
3.601457701178466e-10,0,3.601457701178466e-10,0.8,3.601457701178466e-10,0.7999404086075048
3.768409127703519e-10,0,3.768409127703519e-10,0.8,3.768409127703519e-10,0.7999653856449116
3.981741322744155e-10,0,3.981741322744155e-10,0.8,3.981741322744155e-10,0.7999819134894471
4.260673484656268e-10,0,4.260673484656268e-10,0.8,4.260673484656268e-10,0.7999919082493904
4.624528120654088e-10,0,4.624528120654088e-10,0.8,4.624528120654088e-10,0.7999961236247752
5.099396841763548e-10,0,5.099396841763548e-10,0.8,5.099396841763548e-10,0.7999980025637461
5.721405506487386e-10,0,5.721405506487386e-10,0.8,5.721405506487386e-10,0.799999103508016
6.540991667192671e-10,0,6.540991667192671e-10,0.8,6.540991667192671e-10,0.7999993650382975
7.629032287512191e-10,0,7.629032287512191e-10,0.8,7.629032287512191e-10,0.7999998479398636
9.073291057783854e-10,0,9.073291057783854e-10,0.8,9.073291057783854e-10,0.7999996202737645
1.100343335188406e-09,0,1.100343335188406e-09,0.8,1.100343335188406e-09,0.8000000614835492
1.357812835232332e-09,0,1.357812835232332e-09,0.8,1.357812835232332e-09,0.7999997193278667
1.704269442831157e-09,0,1.704269442831157e-09,0.8,1.704269442831157e-09,0.8000001278481055
2.169433040045743e-09,0,2.169433040045743e-09,0.8,2.169433040045743e-09,0.7999997452999714
2.798724713837117e-09,0,2.798724713837117e-09,0.8,2.798724713837117e-09,0.800000149294551
3.647980246417983e-09,0,3.647980246417983e-09,0.8,3.647980246417983e-09,0.7999997513915473
4.802204099032883e-09,0,4.802204099032883e-09,0.8,4.802204099032883e-09,0.8000001566262654
6.365055880211493e-09,0,6.365055880211493e-09,0.8,6.365055880211493e-09,0.7999997522312017
8.489937840618484e-09,0,8.489937840618484e-09,0.8,8.489937840618484e-09,0.8000001590765764
1.134378307155786e-08,0,1.134378307155786e-08,0.8,1.134378307155786e-08,0.7999997516158699
1.513409789901605e-08,0,1.513409789901605e-08,0.8,1.513409789901605e-08,0.8000001597019295
1.913409789901605e-08,0,1.913409789901605e-08,0.8,1.913409789901605e-08,0.7999997508677643
2.313409789901605e-08,0,2.313409789901605e-08,0.8,2.313409789901605e-08,0.8000001601968173
2.713409789901605e-08,0,2.713409789901605e-08,0.8,2.713409789901605e-08,0.7999997502588454
3.113409789901605e-08,0,3.113409789901605e-08,0.8,3.113409789901605e-08,0.8000001607617923
3.513409789901605e-08,0,3.513409789901605e-08,0.8,3.513409789901605e-08,0.7999997496784735
3.913409789901605e-08,0,3.913409789901605e-08,0.8,3.913409789901605e-08,0.8000001613365785
4.313409789901606e-08,0,4.313409789901606e-08,0.8,4.313409789901606e-08,0.7999997491019359
4.713409789901606e-08,0,4.713409789901606e-08,0.8,4.713409789901606e-08,0.8000001619122985
5.113409789901606e-08,0,5.113409789901606e-08,0.8,5.113409789901606e-08,0.7999997485261598
5.513409789901606e-08,0,5.513409789901606e-08,0.8,5.513409789901606e-08,0.8000001624878107
5.913409789901607e-08,0,5.913409789901607e-08,0.8,5.913409789901607e-08,0.7999997479508176
6.313409789901607e-08,0,6.313409789901607e-08,0.8,6.313409789901607e-08,0.8000001630629339
6.713409789901607e-08,0,6.713409789901607e-08,0.8,6.713409789901607e-08,0.7999997473759131
7.113409789901606e-08,0,7.113409789901606e-08,0.8,7.113409789901606e-08,0.8000001636376037
7.513409789901606e-08,0,7.513409789901606e-08,0.8,7.513409789901606e-08,0.7999997468014882
7.913409789901605e-08,0,7.913409789901605e-08,0.8,7.913409789901605e-08,0.8000001642117714
8.313409789901605e-08,0,8.313409789901605e-08,0.8,8.313409789901605e-08,0.7999997462275888
8.713409789901605e-08,0,8.713409789901605e-08,0.8,8.713409789901605e-08,0.8000001647853912
9.113409789901604e-08,0,9.113409789901604e-08,0.8,9.113409789901604e-08,0.7999997456542599
9.513409789901604e-08,0,9.513409789901604e-08,0.8,9.513409789901604e-08,0.8000001653584186
9.913409789901603e-08,0,9.913409789901603e-08,0.8,9.913409789901603e-08,0.7999997450815447
1.03134097899016e-07,0,1.03134097899016e-07,0.8,1.03134097899016e-07,0.8000001659308111
1.07134097899016e-07,0,1.07134097899016e-07,0.8,1.07134097899016e-07,0.7999997445094852
1.11134097899016e-07,0,1.11134097899016e-07,0.8,1.11134097899016e-07,0.8000001665025275
1.15134097899016e-07,0,1.15134097899016e-07,0.8,1.15134097899016e-07,0.7999997439381219
1.19134097899016e-07,0,1.19134097899016e-07,0.8,1.19134097899016e-07,0.8000001670735279
1.23134097899016e-07,0,1.23134097899016e-07,0.8,1.23134097899016e-07,0.799999743367494
1.27134097899016e-07,0,1.27134097899016e-07,0.8,1.27134097899016e-07,0.8000001676437738
1.31134097899016e-07,0,1.31134097899016e-07,0.8,1.31134097899016e-07,0.7999997427976395
1.351340978990161e-07,0,1.351340978990161e-07,0.8,1.351340978990161e-07,0.8000001682132277
1.391340978990161e-07,0,1.391340978990161e-07,0.8,1.391340978990161e-07,0.7999997422285954
1.431340978990161e-07,0,1.431340978990161e-07,0.8,1.431340978990161e-07,0.8000001687818531
1.471340978990161e-07,0,1.471340978990161e-07,0.8,1.471340978990161e-07,0.7999997416603976
1.511340978990161e-07,0,1.511340978990161e-07,0.8,1.511340978990161e-07,0.8000001693496146
1.551340978990161e-07,0,1.551340978990161e-07,0.8,1.551340978990161e-07,0.7999997410930809
1.591340978990161e-07,0,1.591340978990161e-07,0.8,1.591340978990161e-07,0.800000169916478
1.631340978990161e-07,0,1.631340978990161e-07,0.8,1.631340978990161e-07,0.799999740526679
1.671340978990161e-07,0,1.671340978990161e-07,0.8,1.671340978990161e-07,0.8000001704824103
1.711340978990161e-07,0,1.711340978990161e-07,0.8,1.711340978990161e-07,0.7999997399612243
1.751340978990161e-07,0,1.751340978990161e-07,0.8,1.751340978990161e-07,0.8000001710473795
1.775670489495081e-07,0,1.775670489495081e-07,0.8,1.775670489495081e-07,0.7999997392151749
1.8e-07,0,1.8e-07,0.8,1.8e-07,0.8000001719740656
1.800000390625e-07,0.00312500000021861,1.800000390625e-07,0.8,1.800000390625e-07,0.8000738544859977
1.800001171875e-07,0.009375000000655833,1.800001171875e-07,0.8,1.800001171875e-07,0.8002745946809848
1.800002734375e-07,0.02187500000153027,1.800002734375e-07,0.8,1.800002734375e-07,0.8007291467528875
1.800003181002001e-07,0.02544801600763803,1.800003181002001e-07,0.8,1.800003181002001e-07,0.8008438893578791
1.800004074256002e-07,0.03259404801985353,1.800004074256002e-07,0.8,1.800004074256002e-07,0.8010677637445036
1.800005860764006e-07,0.04688611204428453,1.800005860764006e-07,0.8,1.800005860764006e-07,0.8014774116704269
1.800009336044666e-07,0.07468835733089291,1.800009336044666e-07,0.8,1.800009336044666e-07,0.8021438282377318
1.800016286605988e-07,0.1302928479041097,1.800016286605988e-07,0.8,1.800016286605988e-07,0.8031070518189027
1.800030187728631e-07,0.2415018290505432,1.800030187728631e-07,0.8,1.800030187728631e-07,0.8042248723822862
1.800048710272351e-07,0.3896821788112791,1.800048710272351e-07,0.8,1.800048710272351e-07,0.804430142556791
1.800067498088537e-07,0.5399847082961752,1.800067498088537e-07,0.8,1.800067498088537e-07,0.8033155794700381
1.800083749044269e-07,0.6699923541485412,1.800083749044269e-07,0.8,1.800083749044269e-07,0.8012489776385429
1.800091874522134e-07,0.7349961770736654,1.800091874522134e-07,0.8,1.800091874522134e-07,0.7996306786802521
1.8001e-07,0.8,1.8001e-07,0.8,1.8001e-07,0.7977596296868054
1.80010016412778e-07,0.8,1.80010016412778e-07,0.8,1.80010016412778e-07,0.7977026916329605
1.800100492383339e-07,0.8,1.800100492383339e-07,0.8,1.800100492383339e-07,0.7975738139780011
1.800101148894457e-07,0.8,1.800101148894457e-07,0.8,1.800101148894457e-07,0.7972943187332505
1.800102150364307e-07,0.8,1.800102150364307e-07,0.8,1.800102150364307e-07,0.7968939854767996
1.800102484946535e-07,0.8,1.800102484946535e-07,0.8,1.800102484946535e-07,0.7967657659085785
1.800103154110992e-07,0.8,1.800103154110992e-07,0.8,1.800103154110992e-07,0.7965184519980495
1.800104492439906e-07,0.8,1.800104492439906e-07,0.8,1.800104492439906e-07,0.7960592603963095
1.800105161604363e-07,0.8,1.800105161604363e-07,0.8,1.800105161604363e-07,0.795846196046057
1.800106499933276e-07,0.8,1.800106499933276e-07,0.8,1.800106499933276e-07,0.7954509167735357
1.800109176591104e-07,0.8,1.800109176591104e-07,0.8,1.800109176591104e-07,0.7947782701124547
1.800114529906758e-07,0.8,1.800114529906758e-07,0.8,1.800114529906758e-07,0.7938205039863669
1.800125236538068e-07,0.8,1.800125236538068e-07,0.8,1.800125236538068e-07,0.7930077161116686
1.800135824004869e-07,0.8,1.800135824004869e-07,0.8,1.800135824004869e-07,0.7932414480732012
1.800147656658407e-07,0.8,1.800147656658407e-07,0.8,1.800147656658407e-07,0.7940886354254663
1.800162276883499e-07,0.8,1.800162276883499e-07,0.8,1.800162276883499e-07,0.795380819211392
1.800180576874683e-07,0.8,1.800180576874683e-07,0.8,1.800180576874683e-07,0.7968314485894389
1.800204075121923e-07,0.8,1.800204075121923e-07,0.8,1.800204075121923e-07,0.7981055154970724
1.800234166712316e-07,0.8,1.800234166712316e-07,0.8,1.800234166712316e-07,0.7989302125493598
1.800257169930193e-07,0.8,1.800257169930193e-07,0.8,1.800257169930193e-07,0.7992101158042099
1.8002802197199e-07,0.8,1.8002802197199e-07,0.8,1.8002802197199e-07,0.7993808085447361
1.800307391196399e-07,0.8,1.800307391196399e-07,0.8,1.800307391196399e-07,0.7995344771779017
1.800353867436238e-07,0.8,1.800353867436238e-07,0.8,1.800353867436238e-07,0.7997607301867773
1.800414791294525e-07,0.8,1.800414791294525e-07,0.8,1.800414791294525e-07,0.8000379226855756
1.80048829462131e-07,0.8,1.80048829462131e-07,0.8,1.80048829462131e-07,0.8004281959903643
1.800547763225745e-07,0.8,1.800547763225745e-07,0.8,1.800547763225745e-07,0.8013486631140548
1.8006091472905e-07,0.8,1.8006091472905e-07,0.8,1.8006091472905e-07,0.8036871683387437
1.800666104378754e-07,0.8,1.800666104378754e-07,0.8,1.800666104378754e-07,0.8061610563380175
1.800738087751031e-07,0.8,1.800738087751031e-07,0.8,1.800738087751031e-07,0.8094229176694636
1.800814945169154e-07,0.8,1.800814945169154e-07,0.8,1.800814945169154e-07,0.8139982038371391
1.800882062940837e-07,0.8,1.800882062940837e-07,0.8,1.800882062940837e-07,0.8207712642880468
1.800962671170972e-07,0.8,1.800962671170972e-07,0.8,1.800962671170972e-07,0.8337414089312465
1.801062933431424e-07,0.8,1.801062933431424e-07,0.8,1.801062933431424e-07,0.8509863032782331
1.801160124252134e-07,0.8,1.801160124252134e-07,0.8,1.801160124252134e-07,0.8522996904244549
1.801248800408655e-07,0.8,1.801248800408655e-07,0.8,1.801248800408655e-07,0.8143915285074927
1.801322163694428e-07,0.8,1.801322163694428e-07,0.8,1.801322163694428e-07,0.7330022124090755
1.801389548570983e-07,0.8,1.801389548570983e-07,0.8,1.801389548570983e-07,0.6052553936713215
1.801460719960352e-07,0.8,1.801460719960352e-07,0.8,1.801460719960352e-07,0.4158479051104408
1.801535764570129e-07,0.8,1.801535764570129e-07,0.8,1.801535764570129e-07,0.1890617656571244
1.801589056375681e-07,0.8,1.801589056375681e-07,0.8,1.801589056375681e-07,0.06480896057461098
1.801627105373238e-07,0.8,1.801627105373238e-07,0.8,1.801627105373238e-07,0.02465970747203762
1.801661851823077e-07,0.8,1.801661851823077e-07,0.8,1.801661851823077e-07,0.0104412035238698
1.801699549040384e-07,0.8,1.801699549040384e-07,0.8,1.801699549040384e-07,0.004331444878548858
1.801734805395029e-07,0.8,1.801734805395029e-07,0.8,1.801734805395029e-07,0.002117470128846147
1.801783264719324e-07,0.8,1.801783264719324e-07,0.8,1.801783264719324e-07,0.001047839931175126
1.801827344316985e-07,0.8,1.801827344316985e-07,0.8,1.801827344316985e-07,0.000967473334855559
1.801872527481975e-07,0.8,1.801872527481975e-07,0.8,1.801872527481975e-07,0.001124900846159821
1.801929613838351e-07,0.8,1.801929613838351e-07,0.8,1.801929613838351e-07,0.001099126258277201
1.80197894806874e-07,0.8,1.80197894806874e-07,0.8,1.80197894806874e-07,0.0009169363143853193
1.802039798951308e-07,0.8,1.802039798951308e-07,0.8,1.802039798951308e-07,0.000677094203714095
1.802115993574168e-07,0.8,1.802115993574168e-07,0.8,1.802115993574168e-07,0.0004507218471535998
1.802205898472939e-07,0.8,1.802205898472939e-07,0.8,1.802205898472939e-07,0.0002781454012671524
1.80231709245636e-07,0.8,1.80231709245636e-07,0.8,1.80231709245636e-07,0.0001529989671830319
1.802461812180903e-07,0.8,1.802461812180903e-07,0.8,1.802461812180903e-07,6.821898557762311e-05
1.802668532617484e-07,0.8,1.802668532617484e-07,0.8,1.802668532617484e-07,1.978988194288647e-05
1.802998003898834e-07,0.8,1.802998003898834e-07,0.8,1.802998003898834e-07,9.700832218439761e-07
1.803447925463623e-07,0.8,1.803447925463623e-07,0.8,1.803447925463623e-07,4.331694150789177e-08
1.804138598107437e-07,0.8,1.804138598107437e-07,0.8,1.804138598107437e-07,-3.222584559128925e-08
1.8051e-07,0.8,1.8051e-07,0.8,1.8051e-07,1.542690376744298e-07
1.805100390625e-07,0.7968749999979865,1.805100390625e-07,0.8,1.805100390625e-07,-6.365938098365536e-05
1.805101171875e-07,0.7906249999975492,1.805101171875e-07,0.8,1.805101171875e-07,-0.0002177619993702194
1.8051015625e-07,0.7874999999973307,1.8051015625e-07,0.8,1.8051015625e-07,-0.0003463243637810367
1.80510234375e-07,0.7812499999968934,1.80510234375e-07,0.8,1.80510234375e-07,-0.0005139376344165307
1.805103862667304e-07,0.7690986615698236,1.805103862667304e-07,0.8,1.805103862667304e-07,-0.0008266203885558042
1.80510616980685e-07,0.7506415452032357,1.80510616980685e-07,0.8,1.80510616980685e-07,-0.001243133067203242
1.805110784085941e-07,0.7137273124700596,1.805110784085941e-07,0.8,1.805110784085941e-07,-0.001928860557657761
1.805120012644125e-07,0.6398988470037076,1.805120012644125e-07,0.8,1.805120012644125e-07,-0.002871563256355893
1.805136608152688e-07,0.5071347784981615,1.805136608152688e-07,0.8,1.805136608152688e-07,-0.003740371967828369
1.805157993010978e-07,0.336055912177506,1.805157993010978e-07,0.8,1.805157993010978e-07,-0.003660862200911118
1.805178996505489e-07,0.1680279560863431,1.805178996505489e-07,0.8,1.805178996505489e-07,-0.002268057490152824
1.805189498252745e-07,0.08401397804182043,1.805189498252745e-07,0.8,1.805189498252745e-07,-0.0009782758705996195
1.8052e-07,0,1.8052e-07,0.8,1.8052e-07,0.0006716397893926941
1.805200720241236e-07,0,1.805200720241236e-07,0.8,1.805200720241236e-07,0.0008996386873390683
1.805202160723706e-07,0,1.805202160723706e-07,0.8,1.805202160723706e-07,0.001380587256479258
1.805202880964941e-07,0,1.805202880964941e-07,0.8,1.805202880964941e-07,0.001616680601561372
1.805204321447412e-07,0,1.805204321447412e-07,0.8,1.805204321447412e-07,0.002039895324312048
1.805206665541358e-07,0,1.805206665541358e-07,0.8,1.805206665541358e-07,0.002642248600455646
1.805210169621049e-07,0,1.805210169621049e-07,0.8,1.805210169621049e-07,0.003351645990522424
1.80521717778043e-07,0,1.80521717778043e-07,0.8,1.80521717778043e-07,0.004226185142430782
1.805231194099192e-07,0,1.805231194099192e-07,0.8,1.805231194099192e-07,0.004485561449804792
1.805249045920183e-07,0,1.805249045920183e-07,0.8,1.805249045920183e-07,0.003330869350522864
1.805273795561514e-07,0,1.805273795561514e-07,0.8,1.805273795561514e-07,0.001382064543107423
1.805292268968662e-07,0,1.805292268968662e-07,0.8,1.805292268968662e-07,0.0005103156504538795
1.805310862600973e-07,0,1.805310862600973e-07,0.8,1.805310862600973e-07,4.91875924816313e-05
1.805335134600163e-07,0,1.805335134600163e-07,0.8,1.805335134600163e-07,-0.0002066226725680415
1.805369490124349e-07,0,1.805369490124349e-07,0.8,1.805369490124349e-07,-0.0002643001335313514
1.80541403642772e-07,0,1.80541403642772e-07,0.8,1.80541403642772e-07,-0.000182525166764538
1.805472805005081e-07,0,1.805472805005081e-07,0.8,1.805472805005081e-07,-8.796491509070227e-05
1.805554707420618e-07,0,1.805554707420618e-07,0.8,1.805554707420618e-07,-1.687707030717423e-05
1.805680390515683e-07,0,1.805680390515683e-07,0.8,1.805680390515683e-07,-6.72691557506089e-06
1.805908416884049e-07,0,1.805908416884049e-07,0.8,1.805908416884049e-07,7.413325109023971e-07
1.806236242887241e-07,0,1.806236242887241e-07,0.8,1.806236242887241e-07,-1.087923284973223e-06
1.80670886749041e-07,0,1.80670886749041e-07,0.8,1.80670886749041e-07,1.012803642401298e-06
1.807471864855343e-07,0,1.807471864855343e-07,0.8,1.807471864855343e-07,-6.873892437123058e-07
1.808735932427671e-07,0,1.808735932427671e-07,0.8,1.808735932427671e-07,8.864408904057968e-07
1.81e-07,0,1.81e-07,0.8,1.81e-07,-6.045533776625752e-07
1.8100015625e-07,0.01250000000052703,1.8100015625e-07,0.8,1.8100015625e-07,0.0003384216555208411
1.8100046875e-07,0.03750000000227591,1.8100046875e-07,0.8,1.8100046875e-07,0.001027913232297495
1.81000625e-07,0.05000000000315036,1.81000625e-07,0.8,1.81000625e-07,0.001335221624054596
1.810009375000001e-07,0.07500000000489924,1.810009375000001e-07,0.8,1.810009375000001e-07,0.001846580784430544
1.810014667191266e-07,0.1173375301320626,1.810014667191266e-07,0.8,1.810014667191266e-07,0.002527870846044124
1.810021852077546e-07,0.1748166203667229,1.810021852077546e-07,0.8,1.810021852077546e-07,0.003170986536426572
1.810035702401502e-07,0.2856192120181943,1.810035702401502e-07,0.8,1.810035702401502e-07,0.003869889101824387
1.810056006085445e-07,0.448048683562276,1.810056006085445e-07,0.8,1.810056006085445e-07,0.003663495925378069
1.810078781143051e-07,0.6302491444098528,1.810078781143051e-07,0.8,1.810078781143051e-07,0.002604465057539939
1.8101e-07,0.8,1.8101e-07,0.8,1.8101e-07,0.001547915008894742
1.810101771137959e-07,0.8,1.810101771137959e-07,0.8,1.810101771137959e-07,0.001139240246524827
1.810105313413877e-07,0.8,1.810105313413877e-07,0.8,1.810105313413877e-07,0.0003722060401914834
1.810111242960023e-07,0.8,1.810111242960023e-07,0.8,1.810111242960023e-07,-0.0006574670576200276
1.810117791116183e-07,0.8,1.810117791116183e-07,0.8,1.810117791116183e-07,-0.001404315934766068
1.810121065194264e-07,0.8,1.810121065194264e-07,0.8,1.810121065194264e-07,-0.00164730148448516
1.810127613350424e-07,0.8,1.810127613350424e-07,0.8,1.810127613350424e-07,-0.001948325023395444
1.810140709662745e-07,0.8,1.810140709662745e-07,0.8,1.810140709662745e-07,-0.002131470123222128
1.810146069855108e-07,0.8,1.810146069855108e-07,0.8,1.810146069855108e-07,-0.002096387535237929
1.810156790239833e-07,0.8,1.810156790239833e-07,0.8,1.810156790239833e-07,-0.001959899244637459
1.810178231009284e-07,0.8,1.810178231009284e-07,0.8,1.810178231009284e-07,-0.001592313347727332
1.81021584757529e-07,0.8,1.81021584757529e-07,0.8,1.81021584757529e-07,-0.001028239676392259
1.810264823118503e-07,0.8,1.810264823118503e-07,0.8,1.810264823118503e-07,-0.0006073610751901352
1.810330408875139e-07,0.8,1.810330408875139e-07,0.8,1.810330408875139e-07,-0.0003579764322540001
1.810415933249653e-07,0.8,1.810415933249653e-07,0.8,1.810415933249653e-07,-0.0001990100302588946
1.810529677121571e-07,0.8,1.810529677121571e-07,0.8,1.810529677121571e-07,-9.743423728323889e-05
1.810688210959764e-07,0.8,1.810688210959764e-07,0.8,1.810688210959764e-07,-3.390182729739895e-05
1.810933381158688e-07,0.8,1.810933381158688e-07,0.8,1.810933381158688e-07,-7.336002080030153e-06
1.81128284621559e-07,0.8,1.81128284621559e-07,0.8,1.81128284621559e-07,1.08660341420843e-06
1.811822016016167e-07,0.8,1.811822016016167e-07,0.8,1.811822016016167e-07,-1.030025841477668e-06
1.812720448419947e-07,0.8,1.812720448419947e-07,0.8,1.812720448419947e-07,9.53389696533959e-07
1.813910224209974e-07,0.8,1.813910224209974e-07,0.8,1.813910224209974e-07,-1.000530174385909e-06
1.8151e-07,0.8,1.8151e-07,0.8,1.8151e-07,9.282851017936152e-07
1.8151015625e-07,0.7874999999997956,1.8151015625e-07,0.8,1.8151015625e-07,-0.0003301090630670272
1.8151046875e-07,0.7625000000022819,1.8151046875e-07,0.8,1.8151046875e-07,-0.0009476815358199791
1.815110937499999e-07,0.7125000000072544,1.815110937499999e-07,0.8,1.815110937499999e-07,-0.00190709539457899
1.815117091354769e-07,0.6632691618473315,1.815117091354769e-07,0.8,1.815117091354769e-07,-0.002559344612558965
1.815129399064309e-07,0.5648074855274856,1.815129399064309e-07,0.8,1.815129399064309e-07,-0.003390107357422309
1.815147391340863e-07,0.4208692730940133,1.815147391340863e-07,0.8,1.815147391340863e-07,-0.003820526804231312
1.815173695670432e-07,0.2104346365458293,1.815173695670432e-07,0.8,1.815173695670432e-07,-0.003245120909838546
1.8152e-07,0,1.8152e-07,0.8,1.8152e-07,-0.001405982981927258
1.815201279457637e-07,0,1.815201279457637e-07,0.8,1.815201279457637e-07,-0.001050278719792262
1.815203838372911e-07,0,1.815203838372911e-07,0.8,1.815203838372911e-07,-0.0003194814991637532
1.815208956203459e-07,0,1.815208956203459e-07,0.8,1.815208956203459e-07,0.0007587208117609816
1.815213231381817e-07,0,1.815213231381817e-07,0.8,1.815213231381817e-07,0.001387701876248043
1.815215234788708e-07,0,1.815215234788708e-07,0.8,1.815215234788708e-07,0.001634318555510024
1.815219241602491e-07,0,1.815219241602491e-07,0.8,1.815219241602491e-07,0.002022308196905522
1.815226681299859e-07,0,1.815226681299859e-07,0.8,1.815226681299859e-07,0.002489241582758183
1.81523660207317e-07,0,1.81523660207317e-07,0.8,1.81523660207317e-07,0.002723217395932327
