/CLK (x=0.6) X,/CLK (x=0.6) Y,/D (x=0.6) X,/D (x=0.6) Y,/Q (x=0.6) X,/Q (x=0.6) Y
3.384858388972515e-11,0,3.384858388972515e-11,0.6,3.384858388972515e-11,-0.0002464875376562139
4.486559757476e-11,0,4.486559757476e-11,0.6,4.486559757476e-11,-0.0001378283679693944
5.920217872444586e-11,0,5.920217872444586e-11,0.6,5.920217872444586e-11,-4.858832817719807e-05
7.84153291598138e-11,0,7.84153291598138e-11,0.6,7.84153291598138e-11,1.68462276858844e-05
1.079469138910066e-10,0,1.079469138910066e-10,0.6,1.079469138910066e-10,1.679327526666008e-05
1.432503264968516e-10,0,1.432503264968516e-10,0.6,1.432503264968516e-10,1.445299855011652e-05
1.89071336351467e-10,0,1.89071336351467e-10,0.6,1.89071336351467e-10,2.290413646541557e-06
2.530492432841414e-10,0,2.530492432841414e-10,0.6,2.530492432841414e-10,3.116453148014646e-06
3.464372794561097e-10,0,3.464372794561097e-10,0.6,3.464372794561097e-10,-1.107664268147076e-06
4.618576855496188e-10,0,4.618576855496188e-10,0.6,4.618576855496188e-10,7.108454481295053e-07
6.10965909431527e-10,0,6.10965909431527e-10,0.6,6.10965909431527e-10,-5.013770699102478e-07
8.136521062167172e-10,0,8.136521062167172e-10,0.6,8.136521062167172e-10,5.110431530971058e-07
1.081079022886901e-09,0,1.081079022886901e-09,0.6,1.081079022886901e-09,-2.595450400315765e-07
1.434016741526661e-09,0,1.434016741526661e-09,0.6,1.434016741526661e-09,3.959125502967783e-07
1.902290916051992e-09,0,1.902290916051992e-09,0.6,1.902290916051992e-09,-1.806566202878351e-07
2.527480238517467e-09,0,2.527480238517467e-09,0.6,2.527480238517467e-09,3.417479107520024e-07
3.3672852523774e-09,0,3.3672852523774e-09,0.6,3.3672852523774e-09,-1.433121846209344e-07
4.491582081161086e-09,0,4.491582081161086e-09,0.6,4.491582081161086e-09,3.147401344104655e-07
6.005673550683513e-09,0,6.005673550683513e-09,0.6,6.005673550683513e-09,-1.243079404062116e-07
8.037190785660846e-09,0,8.037190785660846e-09,0.6,8.037190785660846e-09,3.007140509777916e-07
1.078192677968017e-08,0,1.078192677968017e-08,0.6,1.078192677968017e-08,-1.142828187e-07
1.447417496990571e-08,0,1.447417496990571e-08,0.6,1.447417496990571e-08,2.932648768898083e-07
1.847417496990571e-08,0,1.847417496990571e-08,0.6,1.847417496990571e-08,-1.083360298797006e-07
2.247417496990571e-08,0,2.247417496990571e-08,0.6,2.247417496990571e-08,2.875560687540326e-07
2.647417496990571e-08,0,2.647417496990571e-08,0.6,2.647417496990571e-08,-1.027177743700412e-07
3.047417496990571e-08,0,3.047417496990571e-08,0.6,3.047417496990571e-08,2.819730955524957e-07
3.447417496990571e-08,0,3.447417496990571e-08,0.6,3.447417496990571e-08,-9.720253263558672e-08
3.847417496990571e-08,0,3.847417496990571e-08,0.6,3.847417496990571e-08,2.765050968534161e-07
4.247417496990571e-08,0,4.247417496990571e-08,0.6,4.247417496990571e-08,-9.179369666784756e-08
4.647417496990572e-08,0,4.647417496990572e-08,0.6,4.647417496990572e-08,2.711476382833863e-07
